pedido_id;cliente_id;data_pedido;forma_pagamento;status_entrega;valor_total
7860;392;2025-07-30;Pix;Entregue;80.08
7861;85;2025-07-28;Pix;Entregue;169.52
7862;605;2025-10-04;Cartao de Credito;Entregue;51.73
7863;992;2024-10-12;Pix;Entregue;60.63
7864;874;2026-03-29;Cartao de Credito;Entregue com Atraso;28.5
7865;1506;2025-09-10;Cartao de Debito;Entregue;57.88
7866;1312;2024-08-28;Cartao de Credito;Entregue;73.44
7867;607;2025-10-15;Pix;Entregue;55.17
7868;666;2026-01-17;Cartao de Debito;Entregue;828.02
7869;504;2026-06-10;Pix;Entregue;183.75
7870;35;2026-05-29;Cartao de Credito;Entregue;181.95
7871;1426;2026-01-09;Pix;Entregue;46.38
7872;666;2025-11-23;Cartao de Credito;Entregue com Atraso;257.49
7873;81;2026-02-25;Cartao de Credito;Entregue;862.92
7874;137;2026-04-14;Pix;Em Transito;205.66
7875;462;2026-04-26;Boleto;Em Transito;266.07
7876;99;2026-06-18;Pix;Entregue;190.98
7877;911;2025-08-13;Cartao de Credito;Entregue;15.0
7878;419;2025-06-02;Boleto;Entregue;175.07
7879;1138;2025-10-30;Boleto;Entregue;15.0
7880;1750;2026-03-10;Boleto;Entregue com Atraso;150.35
7881;851;2025-01-17;Cartao de Credito;Em Transito;55.68
7882;1591;2025-01-25;Pix;Entregue;23.08
7883;966;2025-08-06;Cartao de Credito;Entregue;105.35
7884;801;2024-09-24;Pix;Entregue;231.13
7885;543;2025-02-24;Cartao de Credito;Entregue;43.1
7886;884;2026-04-08;Pix;Entregue com Atraso;32.32
7887;846;2024-12-30;Cartao de Debito;Entregue;71.46
7888;666;2025-02-16;Boleto;Entregue;106.42
7889;921;2026-01-30;Pix;Entregue;14.25
7890;1534;2026-05-12;Cartao de Credito;Entregue;97.26
7891;1515;2025-12-04;Cartao de Credito;Cancelado;160.87
7892;1699;2025-02-09;Pix;Entregue;35.91
7893;1010;2026-07-11;Pix;Entregue;331.46
7894;1161;2024-12-30;Cartao de Credito;Entregue;270.35
7895;729;2026-05-29;Boleto;Entregue;79.34
7896;1356;2025-05-18;Pix;Em Transito;490.79
7897;829;2025-05-05;Cartao de Debito;Em Transito;19.27
7898;1140;2025-04-26;Cartao de Debito;Entregue;28.4
7899;605;2025-05-17;Cartao de Credito;Entregue;46.99
7900;1297;2026-01-17;Pix;Entregue;39.42
7901;588;2026-01-30;Cartao de Credito;Entregue com Atraso;118.76
7902;1229;2025-08-31;Boleto;Entregue;52.2
7903;234;2025-09-07;Boleto;Entregue;105.0
7904;1345;2025-11-07;Cartao de Credito;Entregue;145.11
7905;164;2025-03-17;Cartao de Credito;Entregue;17.23
7906;1100;2025-06-07;Boleto;Entregue com Atraso;398.73
7907;447;2026-02-10;Cartao de Credito;Entregue;29.25
7908;841;2025-09-30;Boleto;Entregue;29.42
7909;1112;2025-12-12;Pix;Entregue;77.12
7910;150;2025-06-25;Pix;Entregue;50.66
7911;1754;2025-01-21;Pix;Entregue;139.05
7912;1079;2026-04-01;Cartao de Credito;Entregue;166.82
7913;481;2026-07-22;Cartao de Credito;Entregue com Atraso;133.72
7914;987;2026-03-26;Cartao de Debito;Em Transito;339.63
7915;1426;2025-04-27;Cartao de Credito;Entregue;67.1
7916;1552;2024-10-12;Pix;Entregue;34.56
7917;1719;2025-08-19;Pix;Em Transito;296.84
7918;1202;2025-04-23;Cartao de Debito;Entregue;129.69
7919;998;2026-03-03;Cartao de Credito;Entregue;70.97
7920;1671;2026-06-16;Pix;Entregue;27.34
7921;945;2025-07-17;Pix;Entregue;179.77
7922;246;2024-09-23;Boleto;Em Transito;58.07
7923;1754;2025-05-26;Cartao de Credito;Entregue;82.18
7924;242;2025-05-09;Cartao de Credito;Em Transito;51.76
7925;1775;2026-01-14;Pix;Entregue com Atraso;65.9
7926;955;2025-06-20;Cartao de Credito;Entregue;207.21
7927;46;2025-09-23;Cartao de Credito;Entregue;45.0
7928;619;2025-08-10;Cartao de Credito;Entregue;72.87
7929;613;2026-01-10;Boleto;Entregue;29.38
7930;1228;2025-11-07;Cartao de Credito;Entregue;121.75
7931;301;2025-09-02;Boleto;Entregue;160.88
7932;825;2024-12-01;Pix;Entregue;48.97
7933;1716;2025-10-31;Pix;Em Transito;293.12
7934;786;2026-03-09;Cartao de Debito;Entregue;81.8
7935;1494;2024-09-07;Cartao de Credito;Entregue com Atraso;85.2
7936;1271;2025-10-03;Cartao de Credito;Entregue;174.97
7937;1332;2026-03-10;Pix;Entregue;212.35
7938;1558;2026-03-21;Cartao de Debito;Em Transito;42.91
7939;437;2024-12-30;Pix;Entregue;21.33
7940;1141;2025-04-21;Pix;Em Transito;524.0
7941;1368;2025-01-28;Cartao de Credito;Entregue;14.25
7942;762;2025-08-13;Pix;Entregue com Atraso;60.19
7943;1346;2026-04-30;Pix;Entregue;94.95
7944;1327;2025-01-24;Cartao de Debito;Entregue;38.13
7945;1254;2026-05-15;Cartao de Credito;Em Transito;22.53
7946;814;2024-12-21;Cartao de Debito;Entregue;125.02
7947;379;2026-05-12;Cartao de Credito;Entregue;22.66
7948;577;2026-04-05;Pix;Entregue;158.81
7949;794;2025-08-13;Pix;Entregue com Atraso;65.54
7950;633;2026-04-21;Cartao de Credito;Entregue;81.8
7951;915;2026-03-13;Cartao de Credito;Entregue;131.53
7952;825;2025-09-07;Pix;Cancelado;74.83
7953;1304;2025-03-29;Cartao de Credito;Entregue com Atraso;118.87
7954;1605;2026-06-06;Cartao de Debito;Em Transito;251.77
7955;1109;2025-11-28;Cartao de Credito;Entregue com Atraso;361.37
7956;301;2025-02-25;Cartao de Credito;Entregue;339.62
7957;1507;2024-12-05;Cartao de Debito;Entregue;17.94
7958;825;2026-03-11;Boleto;Entregue;33.94
7959;442;2024-10-12;Pix;Entregue com Atraso;300.6
7960;187;2025-10-23;Boleto;Entregue com Atraso;80.08
7961;292;2024-11-19;Cartao de Credito;Entregue com Atraso;38.13
7962;919;2024-10-09;Boleto;Entregue;62.12
7963;791;2024-08-08;Boleto;Entregue com Atraso;48.64
7964;1202;2025-12-31;Pix;Cancelado;211.73
7965;12;2026-01-26;Cartao de Credito;Entregue;73.05
7966;666;2024-10-05;Cartao de Credito;Entregue com Atraso;254.96
7967;1142;2024-09-24;Boleto;Entregue;89.94
7968;1279;2025-05-15;Cartao de Credito;Entregue com Atraso;175.11
7969;1260;2024-12-05;Cartao de Credito;Entregue;78.54
7970;982;2025-09-02;Pix;Entregue com Atraso;90.89
7971;920;2024-11-08;Cartao de Credito;Entregue com Atraso;40.95
7972;618;2025-01-16;Cartao de Credito;Entregue;76.48
7973;1271;2025-10-10;Cartao de Debito;Entregue com Atraso;84.44
7974;1581;2026-07-27;Boleto;Entregue;68.43
7975;1280;2025-02-25;Cartao de Debito;Entregue;186.13
7976;759;2025-07-24;Cartao de Credito;Entregue;40.53
7977;388;2025-04-09;Cartao de Debito;Entregue;23.19
7978;1658;2025-12-20;Cartao de Debito;Entregue;42.15
7979;841;2025-05-31;Cartao de Credito;Entregue;86.77
7980;264;2025-02-14;Pix;Entregue;197.62
7981;235;2025-12-08;Pix;Entregue;63.96
7982;862;2025-07-10;Cartao de Credito;Entregue;194.52
7983;1083;2024-12-27;Pix;Entregue;116.14
7984;239;2026-06-25;Boleto;Entregue;251.05
7985;1339;2025-10-22;Cartao de Credito;Entregue;82.9
7986;202;2026-07-29;Pix;Entregue;279.16
7987;292;2024-10-10;Boleto;Entregue;267.48
7988;663;2025-02-07;Cartao de Credito;Entregue;186.57
7989;1338;2025-05-15;Cartao de Debito;Entregue com Atraso;154.24
7990;1217;2025-01-16;Cartao de Credito;Entregue;81.48
7991;367;2024-11-24;Cartao de Credito;Entregue;134.01
7992;1193;2026-02-10;Pix;Entregue com Atraso;102.67
7993;596;2025-01-02;Cartao de Credito;Entregue;107.78
7994;343;2025-12-04;Cartao de Debito;Entregue;39.0
7995;1457;2025-04-30;Cartao de Credito;Em Transito;22.36
7996;841;2025-01-25;Cartao de Credito;Entregue;307.04
7997;938;2026-06-20;Boleto;Entregue;65.87
7998;495;2026-02-08;Cartao de Credito;Entregue;15.0
7999;825;2024-09-23;Pix;Entregue com Atraso;55.18
8000;754;2025-02-04;Pix;Entregue;106.71
8001;1305;2025-10-22;Pix;Entregue;76.26
8002;1181;2026-03-17;Pix;Entregue;58.59
8003;1096;2025-07-21;Pix;Entregue com Atraso;173.5
8004;922;2025-10-17;Pix;Entregue;186.63
8005;801;2024-10-05;Cartao de Credito;Entregue;30.52
8006;1492;2026-05-03;Pix;Entregue com Atraso;48.64
8007;1671;2025-11-24;Cartao de Credito;Em Transito;281.19
8008;789;2025-01-16;Boleto;Em Transito;181.52
8009;728;2026-02-22;Pix;Entregue;281.56
8010;55;2025-02-24;Cartao de Credito;Entregue com Atraso;181.8
8011;505;2026-05-18;Cartao de Credito;Cancelado;268.77
8012;88;2026-04-19;Boleto;Cancelado;180.15
8013;462;2024-09-30;Cartao de Credito;Entregue;65.53
8014;1254;2026-03-20;Cartao de Credito;Entregue;158.53
8015;583;2024-08-20;Cartao de Credito;Entregue com Atraso;24.9
8016;68;2026-05-25;Pix;Entregue;50.09
8017;5;2025-11-06;Pix;Cancelado;100.77
8018;1101;2026-07-10;Cartao de Credito;Em Transito;35.02
8019;1520;2026-07-23;Cartao de Credito;Entregue;439.16
8020;1190;2024-08-08;Cartao de Credito;Entregue;124.5
8021;1121;2026-02-12;Pix;Entregue;168.28
8022;825;2026-01-11;Pix;Entregue;465.11
8023;1502;2026-02-14;Cartao de Credito;Entregue;114.0
8024;1564;2026-03-26;Cartao de Credito;Entregue;64.26
8025;882;2025-01-30;Cartao de Credito;Entregue;57.57
8026;83;2025-12-07;Cartao de Credito;Entregue com Atraso;125.15
8027;396;2026-04-14;Cartao de Credito;Entregue;463.95
8028;292;2025-04-20;Boleto;Entregue com Atraso;112.08
8029;1509;2025-04-22;Boleto;Em Transito;85.76
8030;1515;2025-04-24;Cartao de Credito;Entregue com Atraso;18.81
8031;966;2026-04-07;Boleto;Entregue;126.06
8032;649;2025-11-07;Cartao de Credito;Entregue;81.29
8033;1589;2025-08-03;Cartao de Debito;Cancelado;261.12
8034;489;2024-12-26;Pix;Entregue;37.42
8035;1441;2025-04-13;Boleto;Entregue;22.66
8036;554;2026-02-02;Cartao de Credito;Em Transito;81.05
8037;1431;2026-01-21;Cartao de Credito;Cancelado;72.83
8038;34;2024-12-13;Cartao de Credito;Entregue;50.11
8039;1282;2026-01-24;Cartao de Credito;Entregue com Atraso;212.3
8040;284;2025-04-04;Boleto;Cancelado;683.76
8041;922;2026-03-25;Boleto;Entregue;214.91
8042;838;2025-07-18;Cartao de Credito;Entregue;106.71
8043;1202;2025-01-06;Pix;Entregue;33.72
8044;1327;2025-04-26;Boleto;Entregue com Atraso;22.36
8045;952;2024-12-14;Pix;Entregue;15.0
8046;402;2025-07-23;Pix;Entregue;73.44
8047;666;2025-05-20;Pix;Entregue;23.74
8048;1246;2025-07-08;Boleto;Entregue;42.17
8049;1046;2025-01-23;Cartao de Credito;Entregue;146.87
8050;237;2026-07-01;Pix;Entregue;134.12
8051;130;2024-11-06;Cartao de Debito;Entregue com Atraso;209.47
8052;107;2026-04-26;Cartao de Credito;Entregue;285.59
8053;801;2025-04-12;Cartao de Credito;Entregue;40.79
8054;540;2026-05-18;Pix;Entregue;70.97
8055;380;2024-12-21;Cartao de Credito;Entregue;127.97
8056;1523;2026-05-18;Pix;Entregue com Atraso;65.66
8057;506;2026-03-27;Cartao de Credito;Entregue;15.99
8058;1513;2025-09-10;Cartao de Credito;Em Transito;294.98
8059;612;2024-11-19;Cartao de Debito;Entregue;260.35
8060;256;2026-05-05;Pix;Entregue;67.64
8061;1549;2024-10-23;Cartao de Credito;Entregue;84.48
8062;1410;2026-06-16;Boleto;Entregue;370.32
8063;1279;2025-11-22;Boleto;Entregue;239.17
8064;30;2024-11-01;Cartao de Credito;Entregue;62.12
8065;1523;2024-10-25;Cartao de Debito;Entregue;325.69
8066;402;2025-07-13;Cartao de Debito;Em Transito;207.08
8067;618;2025-11-17;Pix;Entregue;65.05
8068;1317;2025-08-16;Pix;Entregue com Atraso;598.69
8069;934;2026-06-08;Pix;Entregue;111.95
8070;907;2025-01-02;Cartao de Credito;Entregue;125.73
8071;585;2025-12-12;Cartao de Credito;Entregue;57.49
8072;568;2024-08-01;Cartao de Credito;Cancelado;58.17
8073;825;2025-07-17;Cartao de Debito;Entregue;160.88
8074;1781;2026-04-03;Cartao de Credito;Entregue com Atraso;58.63
8075;373;2026-02-06;Cartao de Credito;Cancelado;58.76
8076;784;2024-11-22;Cartao de Credito;Entregue;39.96
8077;416;2026-06-15;Cartao de Credito;Entregue;82.44
8078;966;2025-07-27;Pix;Entregue;15.0
8079;59;2025-03-29;Pix;Entregue;76.74
8080;187;2025-05-12;Cartao de Credito;Entregue;115.71
8081;1212;2026-06-26;Pix;Entregue;12.75
8082;932;2026-05-17;Pix;Entregue;306.34
8083;801;2026-05-25;Cartao de Credito;Entregue;25.35
8084;622;2026-02-02;Pix;Entregue;277.62
8085;65;2026-06-19;Pix;Entregue;89.46
8086;723;2024-10-21;Cartao de Credito;Entregue;47.75
8087;150;2025-10-14;Cartao de Credito;Em Transito;159.99
8088;1359;2026-05-11;Cartao de Credito;Entregue;27.0
8089;1079;2026-06-11;Pix;Entregue;434.66
8090;153;2025-09-25;Pix;Entregue;111.36
8091;505;2025-07-14;Pix;Entregue;501.89
8092;402;2024-11-30;Cartao de Credito;Entregue;67.64
8093;505;2025-02-03;Cartao de Credito;Em Transito;195.7
8094;370;2025-07-14;Pix;Entregue;14.25
8095;763;2025-05-20;Pix;Em Transito;29.3
8096;1441;2025-03-16;Pix;Entregue;19.9
8097;770;2025-11-19;Boleto;Entregue;259.91
8098;5;2025-01-05;Pix;Entregue;316.94
8099;1001;2026-03-18;Cartao de Debito;Entregue;83.15
8100;482;2024-11-29;Cartao de Credito;Entregue;78.99
8101;618;2026-03-30;Pix;Entregue;231.59
8102;367;2024-12-15;Boleto;Entregue;236.99
8103;496;2025-11-21;Cartao de Credito;Entregue;133.87
8104;1081;2025-11-21;Cartao de Credito;Entregue;19.27
8105;388;2024-09-03;Cartao de Debito;Entregue;70.97
8106;1568;2025-05-06;Cartao de Credito;Entregue com Atraso;74.68
8107;1566;2026-01-26;Pix;Entregue com Atraso;41.5
8108;1164;2026-04-03;Pix;Entregue;61.43
8109;337;2026-01-27;Pix;Entregue;902.47
8110;452;2024-09-22;Cartao de Credito;Entregue;159.11
8111;1670;2025-10-08;Cartao de Credito;Em Transito;189.34
8112;1001;2025-10-06;Pix;Entregue;107.44
8113;835;2025-04-08;Cartao de Debito;Entregue;136.96
8114;1363;2025-03-13;Boleto;Em Transito;67.85
8115;1431;2025-05-20;Pix;Entregue;200.81
8116;1213;2026-06-23;Cartao de Credito;Entregue;61.32
8117;945;2025-05-25;Pix;Cancelado;33.91
8118;1721;2025-08-26;Cartao de Credito;Entregue;619.48
8119;1599;2026-03-14;Cartao de Credito;Entregue;15.0
8120;277;2024-09-13;Cartao de Credito;Entregue;69.5
8121;928;2025-11-22;Cartao de Credito;Entregue;249.35
8122;99;2026-03-20;Pix;Entregue;103.46
8123;88;2025-08-10;Pix;Entregue;107.63
8124;1344;2026-03-09;Cartao de Credito;Cancelado;39.8
8125;1384;2024-09-24;Pix;Entregue;119.69
8126;1154;2025-05-12;Pix;Entregue;15.0
8127;546;2025-09-09;Pix;Entregue;91.09
8128;1738;2026-05-25;Pix;Entregue com Atraso;41.5
8129;1535;2026-01-30;Boleto;Entregue com Atraso;81.33
8130;24;2026-05-07;Pix;Entregue;180.37
8131;765;2026-05-03;Boleto;Em Transito;77.22
8132;567;2025-08-24;Cartao de Credito;Entregue;14.25
8133;911;2025-12-14;Cartao de Credito;Entregue;51.34
8134;526;2026-03-20;Boleto;Cancelado;284.12
8135;5;2024-08-29;Pix;Entregue;31.16
8136;63;2026-06-26;Cartao de Credito;Entregue com Atraso;77.17
8137;831;2025-02-25;Boleto;Entregue;127.68
8138;343;2024-08-01;Pix;Entregue;242.35
8139;661;2026-03-08;Cartao de Credito;Entregue;57.38
8140;1344;2025-02-25;Pix;Entregue;183.48
8141;9;2024-12-30;Pix;Entregue;101.47
8142;1374;2025-04-19;Boleto;Entregue;48.03
8143;16;2026-06-14;Pix;Entregue;70.77
8144;1731;2024-12-15;Pix;Entregue;20.01
8145;708;2026-07-01;Boleto;Entregue;72.15
8146;1162;2025-12-16;Boleto;Entregue com Atraso;229.35
8147;1754;2026-06-21;Pix;Entregue;242.44
8148;613;2026-01-15;Cartao de Credito;Entregue;500.39
8149;861;2025-10-01;Cartao de Debito;Entregue;62.09
8150;162;2025-02-10;Boleto;Cancelado;49.14
8151;1109;2026-03-13;Cartao de Credito;Entregue;77.14
8152;1523;2025-12-23;Cartao de Debito;Entregue;15.0
8153;246;2024-10-04;Cartao de Credito;Entregue;48.76
8154;1478;2024-09-05;Cartao de Debito;Entregue;201.91
8155;1543;2026-02-03;Pix;Cancelado;176.38
8156;992;2025-06-11;Pix;Entregue;15.0
8157;209;2025-03-23;Cartao de Credito;Entregue com Atraso;104.53
8158;1576;2025-01-19;Cartao de Credito;Entregue;29.89
8159;1382;2025-11-02;Cartao de Debito;Entregue;17.87
8160;173;2025-12-07;Boleto;Entregue;73.63
8161;1319;2026-02-14;Boleto;Entregue;92.37
8162;1068;2024-12-23;Cartao de Credito;Entregue;80.22
8163;1058;2025-02-08;Cartao de Debito;Entregue;322.51
8164;364;2025-07-23;Cartao de Credito;Em Transito;386.45
8165;959;2025-03-23;Cartao de Credito;Entregue;21.21
8166;1339;2024-10-13;Cartao de Credito;Entregue com Atraso;154.81
8167;494;2025-08-04;Cartao de Credito;Entregue;44.38
8168;502;2024-11-01;Pix;Entregue com Atraso;143.07
8169;431;2025-03-31;Cartao de Credito;Entregue;43.7
8170;1318;2025-03-25;Pix;Cancelado;311.55
8171;1311;2026-02-14;Cartao de Debito;Em Transito;290.49
8172;784;2024-11-28;Pix;Cancelado;39.42
8173;1373;2026-06-11;Pix;Entregue;89.16
8174;293;2025-12-10;Boleto;Entregue;44.38
8175;622;2025-04-01;Pix;Entregue com Atraso;125.05
8176;1185;2024-11-06;Cartao de Debito;Entregue;289.66
8177;1342;2024-09-05;Cartao de Debito;Entregue;54.07
8178;1179;2025-11-12;Boleto;Em Transito;65.67
8179;825;2026-04-01;Cartao de Credito;Entregue;18.14
8180;472;2025-04-17;Pix;Entregue com Atraso;137.62
8181;630;2025-11-26;Cartao de Credito;Entregue com Atraso;138.02
8182;241;2026-04-12;Cartao de Debito;Entregue com Atraso;277.99
8183;1731;2024-11-08;Pix;Entregue;140.65
8184;1523;2025-03-22;Pix;Entregue;539.32
8185;244;2025-05-07;Pix;Entregue;20.26
8186;1755;2025-07-02;Cartao de Credito;Entregue;15.0
8187;838;2025-12-13;Pix;Entregue com Atraso;62.39
8188;825;2024-09-30;Pix;Entregue;34.49
8189;786;2024-12-08;Pix;Entregue;411.72
8190;1055;2024-11-18;Pix;Entregue;326.48
8191;1510;2025-02-17;Cartao de Credito;Cancelado;163.24
8192;30;2025-08-07;Cartao de Credito;Entregue;85.41
8193;383;2026-01-05;Pix;Entregue;200.53
8194;976;2025-04-06;Cartao de Credito;Em Transito;34.02
8195;593;2026-01-25;Cartao de Credito;Entregue;249.31
8196;733;2025-03-31;Cartao de Credito;Entregue com Atraso;30.23
8197;516;2025-06-21;Cartao de Credito;Cancelado;118.4
8198;295;2025-11-04;Cartao de Credito;Entregue;228.7
8199;601;2026-05-03;Cartao de Debito;Entregue com Atraso;121.23
8200;622;2026-06-17;Cartao de Credito;Entregue;47.45
8201;1130;2025-03-29;Pix;Entregue;180.95
8202;187;2024-11-24;Cartao de Credito;Entregue;197.63
8203;1645;2026-06-20;Pix;Entregue;15.0
8204;1237;2024-11-08;Pix;Entregue;250.48
8205;179;2024-12-27;Cartao de Credito;Cancelado;62.39
8206;179;2025-05-16;Boleto;Entregue com Atraso;21.33
8207;40;2024-10-21;Pix;Entregue com Atraso;130.23
8208;573;2026-07-06;Cartao de Debito;Entregue;77.95
8209;116;2025-02-08;Pix;Entregue;44.8
8210;1179;2024-08-10;Cartao de Credito;Entregue;266.53
8211;573;2025-07-30;Cartao de Credito;Entregue;364.08
8212;92;2025-09-10;Boleto;Entregue;167.43
8213;482;2025-09-15;Cartao de Credito;Entregue com Atraso;883.92
8214;15;2024-12-11;Cartao de Debito;Em Transito;392.97
8215;418;2025-04-07;Cartao de Credito;Entregue;144.79
8216;415;2026-02-08;Pix;Entregue;294.74
8217;1230;2025-08-10;Boleto;Entregue;110.33
8218;501;2024-12-02;Cartao de Credito;Entregue com Atraso;60.88
8219;1692;2025-06-15;Pix;Entregue;72.7
8220;1787;2025-02-06;Pix;Entregue;188.41
8221;226;2025-10-24;Pix;Em Transito;184.57
8222;1109;2026-02-21;Pix;Entregue;180.81
8223;1288;2025-08-11;Cartao de Credito;Entregue;55.51
8224;1477;2024-08-10;Pix;Entregue;87.15
8225;801;2025-10-14;Pix;Em Transito;108.54
8226;169;2024-12-17;Pix;Entregue;127.8
8227;377;2026-02-21;Cartao de Debito;Entregue;351.64
8228;22;2025-12-23;Pix;Cancelado;28.47
8229;941;2024-10-24;Cartao de Credito;Entregue;113.42
8230;202;2025-11-22;Boleto;Em Transito;41.22
8231;614;2025-07-25;Cartao de Credito;Entregue;55.99
8232;1672;2026-01-09;Cartao de Debito;Entregue;91.02
8233;447;2025-07-20;Pix;Em Transito;20.64
8234;765;2026-03-30;Pix;Entregue com Atraso;112.43
8235;1321;2024-09-25;Boleto;Entregue;28.52
8236;1427;2024-12-30;Pix;Entregue com Atraso;34.56
8237;1342;2026-06-13;Boleto;Entregue;21.86
8238;1089;2025-10-07;Cartao de Credito;Entregue com Atraso;52.55
8239;1652;2025-08-18;Pix;Entregue;166.63
8240;770;2026-02-26;Cartao de Credito;Entregue;160.65
8241;814;2026-03-04;Cartao de Credito;Entregue;42.91
8242;617;2025-09-23;Cartao de Credito;Em Transito;19.02
8243;444;2024-11-23;Cartao de Credito;Entregue com Atraso;28.4
8244;271;2025-04-24;Cartao de Credito;Entregue;21.1
8245;618;2025-09-30;Cartao de Debito;Entregue;30.0
8246;293;2025-03-05;Cartao de Credito;Entregue;363.95
8247;110;2024-11-17;Cartao de Credito;Entregue;171.87
8248;943;2025-04-23;Pix;Entregue;45.63
8249;1229;2026-06-30;Cartao de Debito;Cancelado;497.02
8250;765;2026-04-27;Cartao de Credito;Cancelado;184.78
8251;392;2025-03-19;Cartao de Credito;Entregue;119.59
8252;1229;2024-12-29;Pix;Em Transito;63.56
8253;1073;2025-06-14;Pix;Entregue;46.62
8254;413;2024-08-06;Cartao de Credito;Entregue com Atraso;195.41
8255;637;2026-07-03;Pix;Em Transito;325.71
8256;1038;2024-10-29;Cartao de Credito;Entregue;224.46
8257;50;2026-06-27;Pix;Entregue;305.67
8258;1260;2026-03-26;Cartao de Debito;Entregue com Atraso;82.69
8259;1469;2026-05-23;Pix;Entregue;525.71
8260;1085;2024-10-02;Pix;Entregue;194.6
8261;1523;2025-08-26;Cartao de Credito;Em Transito;58.82
8262;567;2025-01-01;Cartao de Credito;Entregue com Atraso;176.69
8263;131;2026-07-08;Pix;Entregue;95.45
8264;388;2024-08-30;Cartao de Credito;Entregue;48.76
8265;1752;2025-01-30;Cartao de Credito;Entregue;106.09
8266;1264;2025-01-16;Pix;Entregue;206.68
8267;1426;2024-11-24;Boleto;Entregue com Atraso;144.13
8268;383;2026-04-27;Cartao de Credito;Cancelado;183.56
8269;30;2026-01-19;Cartao de Credito;Entregue;62.36
8270;58;2025-01-13;Pix;Entregue;268.83
8271;1792;2026-02-07;Cartao de Credito;Cancelado;55.68
8272;75;2025-11-21;Cartao de Debito;Entregue;155.81
8273;1075;2025-09-13;Pix;Entregue;307.24
8274;480;2024-10-03;Cartao de Credito;Cancelado;114.43
8275;1266;2026-02-16;Cartao de Debito;Entregue;28.86
8276;1650;2024-10-23;Boleto;Entregue com Atraso;15.0
